id,normalized_text,year,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization
2b44b7c1-0af1-4180-abbd-b3eb1bcc2192,"Motie Verdonk en Aptroot over voldoende strooizout gehoord de beraadslaging, overwegende, dat Nederland een distributieland en een transitoland is; overwegende, dat het niet te begrijpen is dat de minister na drie weken sneeuw op 8 januari aan de Kamer schrijft dat er nog slechts strooizout is voor twee à vier dagen; verzoekt de regering toe te zeggen dat er voor de rest van winter genoeg strooizout is,",2010,1,1,1,1,1,2,1
c1e054eb-255c-432c-8f06-9fc98d1c5755,"Motie Jansen over een geluidnorm voor kleine en middelgrote windmolenparken in het landelijk gebied gehoord de beraadslaging, overwegende, dat: – in de toelichting op het vigerende Activiteitenbesluit staat dat voor het landelijk gebied overwogen wordt een nachtnorm van 35 dB(A) op te nemen; – de minister van VROM in haar brief van 21 september 2010 aangeeft, deze lijn te verlaten omdat naar haar mening de windparken die nu ontwikkeld worden vergelijkbaar zijn met nationale infrastructuur; – het Activiteitenbesluit echter niet van toepassing is op de grote windmolenparken maar uitsluitend op projecten tussen 5 en 100 MW; verzoekt de regering in het Activiteitenbesluit een aparte geluidnorm op te nemen voor de kleine en middelgrote windmolenparken in het landelijk gebied,",2010,1,1,2,1,1,1,1
6197da27-52be-4978-93af-4d3a5a9ffb06,"Motie-Van Tongeren c.s. over volledige informatie aan de Kamer over de plannen voor nieuwe kerncentrales gehoord de beraadslaging, constaterende, dat verschillende marktpartijen voornemens zijn om een nieuwe kerncentrale in Nederland te bouwen; overwegende, dat de Kamer volledig geïnformeerd dient te worden over de stand van zaken rond de plannen voor nieuwe kerncentrales; verzoekt de regering alle correspondentie die de regering in de afgelopen vijf jaar met derden gevoerd heeft over de bouw en exploitatie van nieuwe kerncentrales, inclusief verslagen van gesprekken, openbaar te maken en daarbij die correspondentie die bedrijfsgevoelige informatie bevat, vertrouwelijk aan de Kamer ter inzage te leggen,",2010,2,1,1,3,1,1,1
4309e753-ef2f-42e1-abe1-565e475b9c55,"Motie Grashoff en Van Veldhoven over een stimuleringsregeling voor kleinschalige Zon-PV gehoord de beraadslaging, constaterende, dat de minister voornemens is om in de nieuwe SDE-plusregeling geen budget meer beschikbaar te stellen voor Zon-PV klein; overwegende, dat consumenten die mee willen bouwen aan de energievoorziening van de toekomst, daarbij steun verdienen van de overheid; verzoekt de regering om een stimuleringsregeling voor kleinschalig Zon-PV te behouden en daartoe voor februari 2011 met voorstellen te komen,",2010,3,2,1,1,1,2,1
5ff88617-1ae8-460c-b1e9-7f5bb1c2ac82,"Motie Thieme over onderzoek naar naleving milieu- en natuurschermingswetten gehoord de beraadslaging, overwegende, dat de bestuurlijke integriteit boven elke twijfel verheven dient te zijn; verzoekt het Presidium in het licht van de bestuurlijke integriteit een onderzoek uit te laten voeren naar de naleving en handhaving van milieuen natuurbeschermingswetten door de centrale overheid en decentrale overheden, en de rechtspositie van de burger daarin expliciet mee te nemen,",2011,1,2,1,1,2,1,1
525a9e7c-3808-4ad0-81ec-f467ad8fc4de,"Motie Ouwehand over niet stijgen van het aantal dieren in de veehouderij gehoord de beraadslaging, overwegende, dat een groei van het aantal dieren in de veehouderij zal leiden tot nog hogere mestproductie waarmee de druk op de mestmarkt verder zal toenemen met stijgende lasten voor boeren en milieu tot gevolg; verzoekt de regering de aantallen dieren in de veehouderij in Nederland niet te laten stijgen,",2011,2,1,1,1,3,2,1
0db4eb2a-d25b-429a-b03a-2276588f1984,"Motie Van Gent over 200 mln. naar natuurbeheer gehoord de beraadslaging, overwegende, dat het kabinet 72% bezuinigt op natuur; overwegende, dat provincies verantwoordelijk worden voor natuurbeheer zonder voldoende middelen; overwegende, dat het Planbureau voor de Leefomgeving stelt dat met de kabinetsplannen beheer van natuur niet is gewaarborgd, de natuurkwaliteit verder dan nu achteruit zal gaan, de toegankelijkheid van de natuur, het landschap, de cultuurhistorie en recreatie achteruit zullen gaan en internationale afspraken niet kunnen worden nagekomen; overwegende, dat het kabinet ruim 200 mln. uittrekt om de maximum snelheid te verhogen; verzoekt de regering de 200 mln. die beschikbaar is voor het verhogen van de maximumsnelheid aan te wenden voor beheer en aankoop van natuur,",2011,2,2,4,1,4,2,3
0e182b80-a70f-4105-9c00-c6cedc3e85b0,"Motie Koppejan c.s. over natte koeltorens gehoord de beraadslaging, overwegende, dat legionellabesmetting via natte koeltorens een ernstige bedreiging van de volksgezondheid vormt met soms dodelijke afloop; overwegende, dat de kans op legionellabesmetting toeneemt bij aanhoudend hogere temperaturen (warme zomer); overwegende, dat sinds de legionella-uitbraak bij het Amsterdamse Post CS-gebouw in 2006, de Kamer diverse malen heeft aangedrongen op een betere registratie en toezicht op natte koeltorens; constaterende, dat er nog steeds gemeenten zijn die de registratie en het toezicht op natte koeltorens niet op orde hebben; verzoekt de regering om de gemeenten die de registratie en het toezicht op natte koeltorens nog steeds niet op orde hebben, hier direct op aan te spreken en binnen een week de Kamer per brief te informeren welke gemeenten het hier betreft,",2011,1,1,3,1,4,2,1
f1ec2a23-a130-40e2-9b72-1b15d5bb1ba6,"Motie Grashoff / Van Tongeren over een oplossing voor het ganzenvraagstuk gehoord de beraadslaging, overwegende, dat een integrale uitvoering van het Ganzen-7-akkoord de basis kan zijn voor een maatschappelijk gedragen oplossing voor het ganzenvraagstuk; overwegende, dat een stop op de jacht op winterganzen daarvan onverbrekelijk deel uitmaakt; overwegende, dat de staatssecretaris daarvoor openingen heeft geboden, maar in het licht van de decentralisatie van het natuurbeleid, naar zijn mening, mede afhankelijk is van overeenstemming met de provincies; overwegende, dat de staatssecretaris aangeeft hierover met de provincies in gesprek te zijn en nog nader onderzoek te laten uitvoeren naar kosten en effectiviteit, waarover hij medio februari aan de Kamer een brief zal toesturen; overwegende, dat hij daarbij ook een nader deskundigenoordeel mee zal nemen omtrent de mate van diervriendelijkheid van de te kiezen dodingstechnieken; overwegende, dat de regering de inwerkingtreding van het gewijzigde Besluit beheer en schadebestrijding dieren, waarin een vergassingsmethode door CO2 mogelijk wordt gemaakt, thans heeft opgeschort tot 1 januari 2012; verzoekt de regering de inwerkingtreding van voornoemd besluit nogmaals uit te stellen tot 1 maart 2012; verzoekt de regering tevens de voornoemde brief van de staatssecretaris uiterlijk op 15 februari aan de Kamer toe te zenden, , 2011–2012, 32 372, 79 1",2011,1,3,2,1,2,2,1
aa7513b7-13a3-41ad-ae89-f1d849927f34,"Motie-Ouwehand over geen vergunningverlening voor projecten die effecten hebben op het waddenecosysteem gehoord de beraadslaging, overwegende, dat het unieke en internationaal zeer waardevolle ecosysteem van de Waddenzee de afgelopen decennia ernstig is aangetast door onder meer visserij, scheepvaart en vervuilende industrie rondom het wad; constaterende, dat aantasting van het waddenecosysteem ondanks de beschermde status van het Waddengebied nog altijd plaatsvindt; van mening, dat verdere aantasting van een beschermd, zeldzaam natuurgebied onverantwoord is; verzoekt de regering geen vergunningen meer te verlenen voor plannen, projecten of activiteiten die significante effecten kunnen hebben op het waddenecosysteem,",2011,1,3,2,1,4,2,1
4014bf54-9b34-4e49-8af9-6e946c57064a,"Motie-Wiegman-van Meppelen Scheppink c.s. over de verdeling van de waterschapsbijdrage gehoord de beraadslaging, constaterende, dat in het Bestuursakkoord Water is afgesproken dat vanaf 2014 het Rijk en de waterschappen elk 50% bijdragen aan de waterschapsprojecten van het Hoogwaterbeschermingsprogramma (HWBP); constaterende, dat Rijk en waterschappen een nadere verdeling uitwerken voor de 50% waterschapsbijdrage tussen een solidariteitsdeel via verevening en een doelmatigheidsprikkel en dat uitgangspunt hierbij is dat er geen onevenwichtige verschuiving van de lokale lasten optreedt, met name in gebieden met veel primaire waterkeringen en relatief weinig inwoners; overwegende, dat de waterschapslasten in waterschappen met veel primaire waterkeringen op dit moment al relatief hoog zijn; verzoekt de regering bij de uitwerking van de verdeling van de waterschapsbijdrage het principe van solidariteit tussen de inwoners in gebieden van ons land met weinig primaire waterkeringen en de inwoners in gebieden met veel primaire waterkeringen zeer zwaar te laten wegen,",2011,4,3,1,1,2,1,2
08021c0f-1174-437d-b1ed-f462a39d5544,"Motie Van Tongeren / Samsom over bescherming van de grondwaterkwaliteit gehoord de beraadslaging, overwegende, dat het voorzorgsprincipe zou moeten gelden voor activiteiten die een risico vormen voor de veiligheid van ons drinkwater; verzoekt de regering om in overleg met de drinkwaterbedrijven voorzorgsmaatregelen ter bescherming van de grondwaterkwaliteit in het beoordelingskader van de Mijnbouwwet te verankeren,",2011,1,1,1,2,3,1,1
a9300904-1d69-4da4-b9ff-390f4240ba8b,"Motie Paulus Jansen en Ortega-Martijn over voorzieningen in nieuwe woningen gehoord de beraadslaging, overwegende, dat de aanwezigheid van deugdelijke installaties in woningen van groot belang is voor het verzekeren van een voldoende veiligheidsniveau en een gezond binnenklimaat; overwegende, dat het schrappen van de verplichting tot aanleg van dergelijke installaties kan leiden tot een groei van beunhazerij, met alle risico’s van dien; overwegende, dat in specifieke situaties, bijvoorbeeld de aanwezigheid van een stadsverwarmingsnet, het Bouwbesluit de mogelijkheid biedt om op grond van het gelijkwaardigheidsbeginsel afwijking van de aanlegplicht van installaties toe te staan; verzoekt de regering om de verplichting tot aanleg van elektriciteits-, gasen watervoorzieningen in nieuwe woningen te handhaven, met behoud van de mogelijkheid om met beroep op het gelijkwaardigheidsbeginsel een alternatieve voorziening aan te leggen,",2011,2,1,1,1,2,1,1
f8558434-1cfd-4f3f-8aa8-e9796cf352ec,"Motie Ouwehand c.s. over geen verdere verdiepingen van de Westerschelde gehoord de beraadslaging, constaterende, dat de Westerschelde een uniek estuarium is met kwetsbare natuurwaarden waarover internationale beschermingsafspraken zijn gemaakt; overwegende, dat het uitdiepen van de Westerschelde tot natuurschade leidt waarvoor conform internationale afspraken compensatie nodig is; overwegende, dat door weerstand bij sommige betrokkenen de natuurcompensatie nu al achterloopt; van mening, dat in dit geval voorkomen beter is dan genezen; verzoekt de regering in overleg met België naar oplossingen te zoeken waardoor verdere verdiepingen van de Westerschelde niet meer aan de orde zullen zijn,",2011,1,2,1,1,4,2,2
646ebebd-aacc-48a1-adb0-31662f81243d,"Motie Van Veldhoven c.s. over een groene fiscale agenda gehoord de beraadslaging, constaterende, dat de Studiecommissie belastingstelsel met het essay Nieuwe paden voor vergroening een eerste aanzet heeft gegeven voor de discussie over fiscale vergroening; overwegende, dat het kabinet inzet op het actief betrekken van de maatschappij bij verduurzaming, bijvoorbeeld via de klimaatambassadeurs en de green deals; van mening, dat fiscale instrumenten een krachtig instrument kunnen zijn voor verduurzaming op de lange termijn; verzoekt de regering om in overleg te treden met private en publieke maatschappelijke partijen om te komen tot een breed gesteunde groene fiscale agenda die uitgaat van de kansen die aanvullende fiscale vergroening op de lange termijn kan bieden voor het bereiken van de duurzaamheidsdoelen, en om deze Prinsjesdag 2012 aan de Kamer aan te bieden,",2011,3,1,1,1,1,1,1
82d732d7-8252-4a6d-bde5-41aede8562e8,"Motie De Mos over de invoering van een klimaatkostenteller gehoord de beraadslaging, constaterende, dat het niet duidelijk is wat de kosten van het gevoerde klimaatbeleid tot op heden zijn; van mening, dat er te allen tijde duidelijk moet zijn wat er met het belastinggeld van de burger gebeurt; van mening, dat in de toekomst duidelijk moet worden bijgehouden hoeveel eurocent er precies wordt uitgegeven aan het klimaatbeleid; verzoekt de regering vanaf heden een klimaatkostenteller bij te houden waarop de Nederlandse burger precies kan zien hoeveel euro de overheid uitgeeft aan klimaatbeleid.",2011,5,1,1,1,1,1,2
05bbfd4b-ff6c-4e13-a660-0dd09e4bdbee,"Motie Sap c.s. over zonnepanelen op daken van rijksgebouwen gehoord de beraadslaging, constaterende, dat het regeerakkoord stelt dat we voor de energievoorziening minder afhankelijk moeten worden van andere landen, hoge prijzen en vervuilende brandstoffen; overwegende, dat de regering daarin een voorbeeldrol kan vervullen; verzoekt de regering om zonnepanelen te installeren op de daken van rijksgebouwen die daarvoor geschikt zijn of om die daken aan (energie)bedrijven te verhuren, zodat zij zonnepanelen op de daken van rijksgebouwen kunnen plaatsen,",2011,2,2,1,3,2,1,1
34d6fdc1-9b2b-400c-8419-5e748a490f0e,"Motie Snijder-Hazelhoff c.s. over een zo hoog mogelijke basispremie gehoord de beraadslaging, overwegende, dat het gemeenschappelijk landbouwbeleid zich meer dient te richten op duurzaamheid en concurrentiekracht; overwegende, dat daarbij een basispremie en daar bovenop voor de invulling van de verduurzaming zogenaamde top-ups een rol kunnen spelen; overwegende, dat bijvoorbeeld in de Veenkoloniën van de een-op-twee aardappelteelt over wordt gegaan naar een-op-drie of een-op-vier en dat daarmee een bijdrage wordt geleverd aan de biodiversiteit en bodemverbetering; overwegende, dat bijvoorbeeld in de melkveehouderij de «koe in de wei» een bijdrage kan leveren aan de verduurzamingseis; verzoekt de regering bij het toekomstige beleid uit te gaan van een zo hoog mogelijke basispremie en daar bovenop voor de vergroening/ verduurzaming in te zetten op top-ups en daarbij de in de overwegingen genoemde voorbeelden mee te wegen,",2011,3,1,2,1,3,1,1
393917f3-4938-426c-8455-d43893f5ccc4,"Motie Van Gerven over een jachtvrije zone gehoord de beraadslaging, verzoekt de regering betreffende wilde zwijnen op de Veluwe een praktijkproef met een jachtvrije zone van afdoende omvang te starten voor ten minste vijf jaar,",2011,1,1,1,1,2,1,1
